lon,lat,d_20230101,d_20230115,d_20230129,d_20230212,d_20230226,d_20230312,d_20230326,d_20230409,d_20230423,d_20230507,d_20230521,d_20230604,d_20230618,d_20230702,d_20230716,d_20230730,d_20230813,d_20230827,d_20230910,d_20230924,d_20231008,d_20231022,d_20231105,d_20231119,d_20231203,d_20231217,d_20231231,d_20240114,d_20240128,d_20240211,d_20240225,d_20240310,d_20240324
4.90316,52.37661,0.3362913373222344,0.30643642284034545,0.05114915997449976,0.542953559931037,0.3095725234236365,0.972142127284105,0.6927893846309006,0.6016040273105625,0.3116320999551725,0.3655421109160286,0.688533318709889,0.8654026010497052,0.17334155878589363,0.052093380264623956,0.223083894007012,0.5155357381134087,0.5003899724258667,0.36151569512908777,0.728962151293501,0.4612433053383621,0.9243797229290222,0.8993420410622435,0.2881955969321217,0.4017443488652913,0.5622904251187129,0.848140317983336,0.020287702240120886,0.45428416431433016,0.8512927846491175,0.04026119686550045,0.2899227087669596,0.004278275307009194,0.9313931391067558
4.90359,52.37681,0.6961177853771786,0.8623063401833708,0.6814288553976054,0.630816986714867,0.8672824299171833,0.3962688148362472,0.8105827228726582,0.6826397014184433,0.7058708806740114,0.012135545382216617,0.3659754907455157,0.14128635773331943,0.14397674464598897,0.3804122611728473,0.5266266086140321,0.4068617131516805,0.3901120565238829,0.9817178057026771,0.3596438231883261,0.02140152857930122,0.9673603991806278,0.5107890325694561,0.03508346829720188,0.015570485287741409,0.07594422216260877,0.619078045505514,0.59678222347306,0.6317042328241782,0.139734356317043,0.3332893467892548,0.4418578532111197,0.6478647461846371,0.7383347385282292
4.90316,52.37626,0.6507886896086619,0.1223113503293134,0.8017005410856569,0.44561222734768846,0.7710928658084162,0.04806455460202075,0.15467670846482895,0.12924625676213308,0.13445489233018781,0.26089170131326667,0.10466406078631862,0.4738070119146113,0.39399564583805424,0.1407177275199396,0.27818887761613253,0.06451698603708289,0.133630215165094,0.10699883615220118,0.5277419048498035,0.2507052084087509,0.30616729895856587,0.47726327430529025,0.1786714609404665,0.23305802760200334,0.38373471034216244,0.9615984993389785,0.4273076283433964,0.32107932391271754,0.7239357011750097,0.39531852514890964,0.005183346980898174,0.6964693870478634,0.4478243366691743
4.90362,52.37683,0.9355364967436026,0.13479097328209588,0.4508318881020589,0.6518688768715423,0.9476214837321619,0.3465852994619284,0.6650305977146023,0.8407445171827795,0.07102746204645949,0.5042436769110707,0.8662297830248102,0.6724009050996714,0.7673101430136395,0.5510140922308618,0.23960622859925162,0.4537481103689005,0.14968224555722454,0.06034481302641859,0.07785614470916402,0.21516769676239356,0.8367081490533955,0.47389560701135436,0.8034316132985407,0.43482960038907104,0.33379175512276016,0.5141396472721113,0.33951151573616545,0.8190146224972771,0.07248432607128064,0.8917340362571483,0.965383524357062,0.4354058221524648,0.5479537895527874
4.90358,52.37652,0.9195246447677518,0.062422256674926846,0.434837419320084,0.04287983443017329,0.9397686705100105,0.07292740063995451,0.7619466258318408,0.4239410675781856,0.1621537726106781,0.5782506697931356,0.07513870774227638,0.40886977087821885,0.2762824675553759,0.21155339549337526,0.9527152714290659,0.4792968004160213,0.8770439868776102,0.8161627686885993,0.7159171562604498,0.2222649577898862,0.5645339088479513,0.24196124767197902,0.14667922769933772,0.1954560429025144,0.5876830124444813,0.5203617483604666,0.6089722788795361,0.5049756894628157,0.9030775840306416,0.45639982057625006,0.040187718530951044,0.41179084608110583,0.8795328157416112
4.90319,52.37618,0.5611077929553734,0.3647452291585235,0.883078258809649,0.9925542864478694,0.1496779044973089,0.9307511056469504,0.40054051829881576,0.6696356587613925,0.28307320351808685,0.16019732716258295,0.8540904117826709,0.5302008670135855,0.17484586281852488,0.15799539375489502,0.7885143780814463,0.6121425004056588,0.12748802027001727,0.963246726608433,0.6886303818151904,0.25546795540010325,0.13329414155433972,0.41001419327366306,0.5644353764343523,0.42599229203003186,0.5654400136303496,0.18595068544127757,0.22395366833971175,0.6224643490755234,0.7280821289798419,0.08948892827111699,0.7806159465709419,0.3260373218918532,0.1273203510070099
4.9039,52.37675,0.29809296124124907,0.9528441245059583,0.5210251891346367,0.2705614719776642,0.7526221601081323,0.9249111444746807,0.4966764801499378,0.8960969381465117,0.1957611144682302,0.819164905802089,0.22720042877465418,0.24348917897165545,0.05302798042194756,0.9901278987506044,0.9135960377393243,0.9771312554255631,0.7978311611136336,0.08284415399767209,0.0842437413884013,0.611123846331089,0.717463122367444,0.9838844280943432,0.3735558695509885,0.5231023119549557,0.5984735858896193,0.5506546077394987,0.6284367631712875,0.20841702081883384,0.5693910838908295,0.7476232865603137,0.3584754297817129,0.02741634421688055,0.18998380349538624
4.90295,52.37645,0.009132721362802299,0.9478737697039279,0.6992905133139257,0.8729474927352797,0.9913441195098807,0.7297080466455962,0.6065711554156384,0.47742559016311215,0.13768819632303042,0.26781892742886493,0.4517288893318745,0.06641516656064939,0.13484364773714685,0.27204428313253504,0.2176943739469518,0.3875702710365124,0.19990397738615528,0.6912026292475005,0.652194130795648,0.8962443550017946,0.625305392487958,0.8747270146693547,0.5258586151807549,0.8133768132240885,0.8417898838209121,0.021495137963956523,0.5529967023979498,0.254617291486812,0.7848662552599143,0.49361434584336983,0.7850032693406468,0.4807268963766349,0.09903563039367258
4.90359,52.37649,0.7340469257349432,0.5268410539424813,0.535376717880735,0.480648438480755,0.5281968917890293,0.7128391864583936,0.14727569702739385,0.5428087542860088,0.7519262553174355,0.36191446101951263,0.7122026151738712,0.5963503034259225,0.09300919372200944,0.7789019211224864,0.28549238779154107,0.49452915393713603,0.49804397125421584,0.1487986925900524,0.8802127770777894,0.7830623581432498,0.07868719610535069,0.6470972283006551,0.46616475145713276,0.9632232804951527,0.5251079948922923,0.984367787352172,0.1282949069344963,0.23940641167679344,0.4346357899963721,0.06204349007707666,0.9991444565579447,0.7911726296518704,0.5698552803863214
4.90312,52.37647,0.06649864139526784,0.05644355932799594,0.8030925885996644,0.5012617642910999,0.5750859157093495,0.16868310824565214,0.7820160713617887,0.2705037755069363,0.7729586733074956,0.9402357738179633,0.9822869450015507,0.4239997813433568,0.4677979458838716,0.9589375982983153,0.2549717861293429,0.4322098583891877,0.21823602927466523,0.803389915003955,0.5655450738327067,0.6797473368841584,0.911113562830922,0.8268752519685371,0.33179528526237656,0.15786478481588284,0.4220786557698585,0.5899691919205737,0.4654420281614864,0.015631116068215767,0.9561151402253539,0.8986339607776638,0.7638846138266285,0.04021714695683132,0.44024505327206376
4.90366,52.37651,0.5449841248189335,0.9012202365097594,0.26881177658830746,0.42137424596550244,0.8277137136078138,0.9202439976812128,0.9633106945404991,0.20867130220246943,0.6517965986751088,0.9905491741829483,0.08011260707823042,0.27632547341838076,0.9672545597337306,0.783889962263623,0.8797952653625225,0.8125537825872944,0.5888833174468128,0.7014248094341102,0.8724135666450569,0.1524140383027186,0.667218468681222,0.4279541943783627,0.766347769328137,0.17443978870487575,0.5889631085799201,0.45222203800881156,0.47579935143431784,0.5765246249820899,0.04110923466705507,0.12217305456099914,0.5987524730800174,0.1671903996235431,0.7325949476159684
4.90358,52.37644,0.9076817921593997,0.29180579819705255,0.6554011026191766,0.22160720807082745,0.48447699797419097,0.20526818377028266,0.6891676036316359,0.15250200334772446,0.14843224319882198,0.5042630727700038,0.3593156420534497,0.919367283007224,0.7951976668197647,0.9056048519171622,0.2878756531883072,0.2550245743274254,0.6236786926390759,0.5632684991136159,0.15827822831872262,0.8607419893153592,0.755385255370357,0.42843458208249907,0.5908571130031356,0.9931258792890427,0.434507421348003,0.04883754395800466,0.010100832459950748,0.14127421190105727,0.8986273663134674,0.38823790971263894,0.542391548736959,0.27948434171211545,0.30106510339382386
4.90333,52.37656,0.00329824680855606,0.06249768343376905,0.4851601454691543,0.20326860520331147,0.9966009212714787,0.9175392592465406,0.32197130948497743,0.17092160402528156,0.7677599996498061,0.3783678820736025,0.6108550178575219,0.47842719722691374,0.6650317860757232,0.9740107409120284,0.39816422445169164,0.2637967397732176,0.28438000984225253,0.6691289360118677,0.9471827155306913,0.4728426233357418,0.24509468561530712,0.2595373602544444,0.5648996798175223,0.5303175257329215,0.6491323255647754,0.8570676974071421,0.5253764238863138,0.6598914921094218,0.3214563701729354,0.5134367785893147,0.7177847842382025,0.5469548873937379,0.4119320057759298
4.9036,52.37693,0.6644842133181326,0.26043990575011955,0.5677379341210845,0.1562811590229939,0.3299720971119593,0.531964567132864,0.9132421479774953,0.7571686856881972,0.24792012711801392,0.9080020608660653,0.8097648457027378,0.2892493300537644,0.9845833277945756,0.19801779916899498,0.6809302191193517,0.6136554525334039,0.6402181699885486,0.9714171972315382,0.8039787567288559,0.8894402477316959,0.1008739062046331,0.6173988625597988,0.9755850172520492,0.10903829593780656,0.5919125851199079,0.2765877299273841,0.07261817460922415,0.5471618684755598,0.2794174333758136,0.17426517630614624,0.14279561117725248,0.8783805750249603,0.13729317621585946
4.89036,52.38229,0.20706261989712316,0.03185510013290793,0.25136409134988913,0.8647700842717513,0.6452322766654917,0.15818269590690848,0.191926368646114,0.9533287797671955,0.15350293187295583,0.9733160845648927,0.7779541935843312,0.45674426162124526,0.45598147977001335,0.5256205885905418,0.7773614238973566,0.6025048843577206,0.08218013102649013,0.3272195127199211,0.11729084670158962,0.4997833496201737,0.3264524526689345,0.7030116321709686,0.2004917746113395,0.8164794609515884,0.009251674957063027,0.37780704050116265,0.749659873355097,0.9477352097339306,0.6652632633127024,0.40717229683494427,0.03584237793176037,0.9466586444496351,0.28670038263314657
4.8899,52.38219,0.6373391305224708,0.20454675019802937,0.10528163865293894,0.006754164229304749,0.5013495153090048,0.45482324383818484,0.3730891470190614,0.6370473737903433,0.6541589388401957,0.8639254173168655,0.457967658682939,0.752343504511084,0.43221567775471936,0.6503776197797567,0.8983345701185239,0.8509291855995779,0.03100954319861804,0.5682703825097978,0.31271106319675146,0.367982845561181,0.6781794033494293,0.21479251926623644,0.3772057516335413,0.1388047165976546,0.45085150982187616,0.43692119796023576,0.857268327506187,0.8823817446323937,0.027285045867605606,0.32754968337249957,0.0935582031962987,0.6735705980254166,0.36327679159355186
4.89021,52.38205,0.37719629271950816,0.21667070601137073,0.8553677506337829,0.2796479564422161,0.8221259115071776,0.1441849711690556,0.5334696433676387,0.4842589120189562,0.36975555722155784,0.7587719852832968,0.5393419496538865,0.2884196499691446,0.026911469960782086,0.5762568782744972,0.8982268281630047,0.4812372909083267,0.32829249703726393,0.8459548386424448,0.04024330995615455,0.34458210023210667,0.11734414668188686,0.1776425864691682,0.07335962819430897,0.1317191401667288,0.9260962508572465,0.6951372417325095,0.3645717658053361,0.8796845172599972,0.18257115457912088,0.054194810729507825,0.7792766335239912,0.0759588718014007,0.7351552377115759
4.89,52.38245,0.06234220368418675,0.5450094916063264,0.4721095259263278,0.867982044948501,0.3365100597416678,0.8132270291776884,0.6460812615930058,0.6400613367037978,0.1313430775764045,0.6377453862561795,0.836225858971499,0.6484263272885648,0.5324794424785789,0.1771400024300146,0.7407851979653207,0.3079299584186893,0.2444325760701922,0.953643279311289,0.5335939220513105,0.43657648721442965,0.41144694311610785,0.44968699075402185,0.3206428174665531,0.1382985229710353,0.24933540299404977,0.8847608142553333,0.7734108763093654,0.6120980790790587,0.6400598437848398,0.12640144847249168,0.45359210300305774,0.06628906714203298,0.36070868731571537
4.89042,52.38207,0.1892562776742749,0.055136958615275566,0.6852923852280256,0.37766693371267124,0.3735037136523027,0.6399729493154649,0.3185709081059086,0.7300968042230815,0.4343489408713461,0.6284428373663792,0.9792693210902453,0.7851969469424355,0.21413968047920529,0.8665948524538196,0.2763113386744497,0.6687732855780999,0.8777833914390581,0.8550526998225261,0.9603583729326585,0.07324356912682162,0.9688108774639737,0.7226145254097494,0.6416346441988994,0.3865367037509131,0.6267340979748256,0.5178623523379146,0.9574963517619091,0.24935984740007355,0.8667508445323193,0.2055390157109397,0.7697543258886773,0.9940583950690535,0.29242632165247884
4.88933,52.38254,0.9491218595872883,0.4595173705278126,0.8066734141383747,0.3880370490019086,0.008908981534432425,0.485857315873899,0.4474480930524135,0.5776871910078973,0.9341943762288271,0.5875084763662579,0.3753861580297849,0.9424797399449512,0.7009767602548095,0.16624706763153563,0.46544563411341855,0.21644041665978941,0.9934081827355882,0.13639464146768965,0.8449527081836569,0.08438434788799754,0.9807133228424998,0.06218518171615617,0.831798274810333,0.9788493123270977,0.43538992205663796,0.6115174661814463,0.09296977330356726,0.8042432805556968,0.3133715323978946,0.13708761460525898,0.5031705543714085,0.8509383733088941,0.24118595023765943
4.8897,52.38236,0.08771160479885431,0.38330486895551874,0.3493516506375567,0.3271635617590686,0.8747130191467475,0.4599756898905143,0.1598807905073929,0.1886477977993285,0.7239048219721032,0.9836430799247248,0.05173975180107604,0.9397931768126206,0.5922022036350982,0.41154163384564424,0.6329937942623247,0.32398784304579165,0.38762251371313283,0.9077891554844444,0.8381115711384821,0.8894061475310558,0.8670160157255784,0.028447389606858664,0.5297178997101762,0.783703624892264,0.996755771070183,0.7012383271460404,0.02427532995342785,0.5698973372688488,0.2752128961552398,0.6787596842450438,0.5876604159762789,0.8147317006655281,0.5517256779471673
4.88946,52.38239,0.04676938204918346,0.4135485759899591,0.9594013655022681,0.2467443852818495,0.8042976682636322,0.7838787636977494,0.44588775553886195,0.04109498881815932,0.4460190911817159,0.383552043886204,0.3720262532137215,0.1251093991257196,0.92012787028503,0.39036517480921995,0.1154179981254626,0.6481704687961741,0.09157361850138446,0.10735039180125605,0.7622386571971581,0.10759075543802465,0.3109787855987949,0.23714642181327805,0.5260993665529461,0.6104441529395784,0.7594346573339845,0.6956022097970838,0.6976236122054077,0.9949587120397262,0.37892918238599327,0.9491080920393489,0.47686924418449395,0.7108713749439164,0.7042714924226591
4.88997,52.38219,0.6122493814383597,0.7554829762897075,0.6520876488107396,0.1738341993324144,0.8062364304492331,0.8142846183958785,0.5556699259503228,0.8336112344402161,0.6123479306191316,0.43230968185912166,0.8080931212636814,0.020492106464611082,0.1495632803973338,0.031757179450365824,0.08324612185778435,0.8516310386687459,0.40583700130937084,0.956616451497129,0.5195174401293651,0.5193701596374006,0.5293683950033978,0.6513684738623223,0.8054371148970744,0.8568567315174401,0.5785385658328127,0.8069849422524427,0.667249259045987,0.5713563495569147,0.2746513766754879,0.1753542058446168,0.006610879199619002,0.19869602089719918,0.04946590513329352
4.88924,52.38246,0.18641445763849052,0.3356480306832843,0.6943676496272415,0.03467167626962764,0.59610783131876,0.2883119994059663,0.48190169201711053,0.09032265907040016,0.06420450907605957,0.4662397597062068,0.08455008598775315,0.8643824366633275,0.17933736295319547,0.348398103814494,0.24786302498875534,0.47761991571998086,0.019849220389322242,0.9088533743791471,0.7432890300799488,0.601852047564094,0.17422922138709718,0.8261267660699342,0.6855317067022566,0.08682483459434209,0.31014228854851866,0.1691835126599971,0.8068213036743819,0.38430792535611735,0.7528371768586545,0.721159325959679,0.9062326749535616,0.38809793228010725,0.23989023661682807
4.88971,52.38239,0.3909723347039834,0.4550585814070348,0.9073746401261121,0.6624002553064111,0.7257589959411288,0.9666809830359834,0.5095445444308933,0.9397852084420989,0.952528188701116,0.6287717615809639,0.9583780650494126,0.9750405172480665,0.7218526843247861,0.2781501785012327,0.6222496501405038,0.23974858090960305,0.052299282158676186,0.9304294588179223,0.5527599764399189,0.5581134551102666,0.8611587148827944,0.5816190119517508,0.8171238385453756,0.18818485575063149,0.9459764888738315,0.39444958325127555,0.14883970191267826,0.9214741853608813,0.16311144020250834,0.9475342309220561,0.7940705993465355,0.6134740734537789,0.15597768401784873
4.89033,52.38228,0.775138318212954,0.38087120845971656,0.39098500467806385,0.19827358226111602,0.12083764417154375,0.7314225833244701,0.9923058450905098,0.7755916734046331,0.6640882627749249,0.8909521798133551,0.26904313259806867,0.8884845673983557,0.5907520990170896,0.6793436276582274,0.9633357822214293,0.6575714210487694,0.4164418405221072,0.6390063468831219,0.14994444871186507,0.8288975613845707,0.5939716589309031,0.20112453545670106,0.8094580895871664,0.2886350907695038,0.018840325637596855,0.6261827773644479,0.7721375076456723,0.04186364206182258,0.7837703483848599,0.013975864895324985,0.946776978322627,0.7795081964397149,0.4389098961789445
4.88968,52.38238,0.6237536343132905,0.8734677309610175,0.9833339466661393,0.07453278435437438,0.3298192479955918,0.1934340291564759,0.007464076950637,0.1333101360664507,0.7150833477794253,0.6735832707106636,0.15619834598915971,0.8122504742945852,0.7943883537307681,0.2228162664583624,0.9359436155114614,0.6549319107320218,0.32796399842407886,0.8662869154526736,0.1992184314850063,0.8239717843059087,0.9213824104276379,0.5202920077721943,0.7370985831183888,0.2596728928069527,0.2348895343044749,0.300083421280534,0.9624053938784282,0.6841081303873874,0.045839139687459673,0.9211788229825604,0.2657016374906591,0.9068404438909804,0.486337339482801
4.88942,52.38255,0.12420869914387611,0.4210481681832603,0.9654946886687442,0.2121256394188158,0.9089443661384862,0.38827369455562744,0.4078014944211502,0.643819554686979,0.7209293520298984,0.8137120381228143,0.13831368191586957,0.47456377867523347,0.9587348407084328,0.19694295192707334,0.5769203844681489,0.8348042924447705,0.2254690677302127,0.28174707688604894,0.8185154797559155,0.003063944979744271,0.0799615136267321,0.14921249922378066,0.45327073977966614,0.3473907616177825,0.7575067555814301,0.2548194587518704,0.23581244704877724,0.7718594227646549,0.6063040660847923,0.6673529851925378,0.6082954231841039,0.5986648427405545,0.42691485023825837
4.88957,52.38233,0.3764063895128881,0.20174480701947972,0.0822318176398189,0.5107339296975852,0.9296698459318556,0.977307834836191,0.27631788209676444,0.5300342627538442,0.21550067069586754,0.6478141671893052,0.5252461566203661,0.3221634971814603,0.788843456550953,0.0945606926483804,0.9106239392455758,0.5026248996548484,0.2030554187352842,0.3641572092693176,0.3488866875688156,0.9463422734770623,0.979566523012806,0.3861324841682837,0.7219991769027703,0.7205903433510475,0.6418511268512405,0.5118459139073755,0.033588119383835324,0.6047335771327307,0.1661946134775435,0.15485534142533364,0.1472837763527688,0.4009167414987693,0.32248509466879516
4.88955,52.38257,0.9613114877629458,0.8301337708024924,0.07965759221293245,0.9051258658769452,0.3423993714296979,0.29774435751606254,0.9719540361223872,0.007627699224084683,0.03533391197377256,0.5202768807225577,0.1438256627248169,0.25431395995220707,0.3337311100703567,0.21082449739993758,0.17875106659161766,0.5641910395284766,0.6769105806029722,0.6080714268902452,0.8145591446924088,0.6877620136580502,0.10856908720679004,0.7265686839950594,0.23987384966962944,0.799227832939455,0.18964010666225306,0.07557644470832903,0.6346030032603706,0.5913756498241799,0.6164723222521323,0.7719473400152158,0.771092719591461,0.7504318130667876,0.33909521531191955
4.89021,52.38222,0.8236881117283449,0.4280398951415936,0.597879255152825,0.799637565260536,0.7486413446872938,0.16868489381789153,0.41435767671778534,0.02318778313078096,0.555895006728205,0.05428152823829124,0.006400704445601257,0.9917209356006293,0.5790550864499012,0.14287021667461552,0.31855631938497975,0.5981181388438643,0.40246787304262566,0.5229589782300772,0.31401777508059214,0.221617888234789,0.3209994206090654,0.48785340832178525,0.7768194744356921,0.42448743787042464,0.06558722381821291,0.7689608449794544,0.46282395038627866,0.8100832090190959,0.5716886307711009,0.6894370415738624,0.6918281967137299,0.9674018512333993,0.7331178174160624
4.89025,52.38233,0.6723560409418515,0.5705418766327677,0.6527019626225438,0.7159873897909548,0.39926387171345257,0.9174355982228863,0.8407248925370168,0.2561095237019383,0.2047009102830687,0.33323944880751843,0.877533549455776,0.1356495897515657,0.6913686269445403,0.5751476724268199,0.17609235366723153,0.13830112887360935,0.6568809583146165,0.48519199399303503,0.8750727769494678,0.2240268063838432,0.0082066635069038,0.2291348756640066,0.08765105178846677,0.09300536917605395,0.36866766692441366,0.4747056675852549,0.6770229208719444,0.5663134458582344,0.9244173383586659,0.5973600982450196,0.618986556868229,0.2817807861315039,0.3147367363464323
4.89007,52.38233,0.8920181357460726,0.5860784035756152,0.42076027532216165,0.9301460972539185,0.3743855431624993,0.7130400392278023,0.18144184388556805,0.38506875469813795,0.6348606095111701,0.45612371337182733,0.1271897547655666,0.16292672971675948,0.14295911197741784,0.3616744901663732,0.6295943557618056,0.8469881429632746,0.369214325380849,0.13607903392445597,0.3712832486759866,0.9990756246655376,0.4460910599185838,0.18804001849319996,0.09043494776093874,0.7604485439005302,0.9682242359283837,0.30074845108456616,0.9469900387739671,0.11136630308056805,0.56238538993087,0.9862331036538873,0.4380462577786327,0.8884053282633175,0.032938178779472804
4.88968,52.38242,0.9671709111346488,0.06062785411974625,0.547470848588725,0.7778304664058071,0.9732022649743466,0.09289705455915487,0.049924321593842635,0.7072257119705716,0.8280913810951733,0.08098191449274961,0.8061112243182207,0.5511509093220176,0.5627578774637434,0.6603175001117493,0.6277035305744788,0.9297438163805541,0.7036422691604992,0.6920464922927325,0.9151941672844348,0.10957766065371677,0.9166336339423446,0.0891137901431599,0.9328515570297339,0.15301739443753426,0.35693945636598134,0.28967008345092815,0.2759700514374607,0.4843495942525876,0.49047263938866026,0.8059836775885625,0.3011023554176717,0.11847537367114813,0.5579656422116416
4.88973,52.38257,0.20024790920427915,0.8812488287458796,0.4491732237885674,0.6110906753977293,0.4354977782270667,0.4719860408332538,0.17435578586957445,0.13246064646005562,0.557778340968166,0.18026071470880978,0.5689173574703407,0.7088723804954511,0.9891533239440435,0.43840851371914036,0.11841487612871038,0.7041760315491438,0.14901118386644074,0.636365381993052,0.31445251845278466,0.20815179281515284,0.21278157977398537,0.5539690650891992,0.768221253099527,0.7716857682253675,0.09036794195442366,0.28934279232229,0.9058526101509211,0.6077050085066227,0.41660210052119584,0.6174795994032094,0.6782739665820509,0.07484279896889068,0.971431133924524
4.89044,52.38221,0.15991693651850247,0.11923142603650261,0.8513027352430981,0.9406551918047175,0.35876554890384416,0.3693231576232813,0.05485811824894704,0.7645890094791966,0.3709296615974461,0.2032718340671822,0.15617109732310164,0.8383344750022208,0.09475069389518265,0.696320415668054,0.9257354896540483,0.326273947427387,0.0033824245598723657,0.48529247990411517,0.7224238673662218,0.35079389652394866,0.06754360315396246,0.27860808006156224,0.605883344883156,0.9599613194674397,0.36082201121123414,0.9788095771785112,0.3279611885427911,0.37009251471095383,0.20692773994479507,0.2925494629022868,0.5128753370211437,0.1317550934583993,0.7901548187823575
4.88979,52.38227,0.40656683108961855,0.33560325394471713,0.666642106453824,0.29339175491316805,0.32374380324497,0.46592976938395747,0.7257731054579065,0.18854061853746418,0.8766997824618156,0.7468783945470435,0.5370914148126243,0.6669087872581615,0.28835168729844673,0.20229023716497974,0.8155992693078914,0.5812943623151796,0.13091795569414832,0.875497615839792,0.5558512898620448,0.69279989395902,0.602641801258918,0.46633971847189526,0.45014490362041026,0.29531131367233554,0.6597145106431915,0.41403748051914546,0.03726298476034251,0.23754045674877045,0.2622095310428926,0.11807653737995494,0.3465317238357487,0.7648405740165813,0.6769824861071806
4.88967,52.38239,0.8034151946870038,0.08367511591173671,0.03640583407331732,0.4636387857358678,0.1940589930992731,0.7397029140764066,0.1593015281791481,0.5711833586693222,0.07488830226345455,0.9501244153734716,0.6092267148326956,0.058628615459518696,0.29254458896250224,0.4395744281013826,0.11736131975160835,0.029852828936405396,0.9278870468078629,0.5782522208852817,0.5956457572132564,0.4924532372228516,0.03875312351154081,0.5032993058201964,0.8248032330359256,0.5236181373920283,0.08883361134447987,0.13234409226660715,0.15626832207472474,0.5454831707503978,0.09886018221094373,0.9672349027746521,0.23395193718205942,0.22573621020147172,0.7228998576875014
4.88957,52.3824,0.9356102568102811,0.02711373040360099,0.4221418464577281,0.40128284793087377,0.35905106744473725,0.7754852290870289,0.5902558871426646,0.053141804097866396,0.7168853652929189,0.6594465693853362,0.8105783163171733,0.2842187287056417,0.058979115147476446,0.8086130572283632,0.20556666970294413,0.006414322962309815,0.10976514897557033,0.8605915114666961,0.4233614453662299,0.38794458166959245,0.291491791093879,0.033699849345074084,0.8967151738453302,0.5450378615890659,0.38377365781782236,0.19638329903344365,0.597630516134276,0.050045696532126094,0.4581991743746605,0.4815542470235148,0.4365969149644564,0.5593837022039545,0.15302462260665906
4.88946,52.38269,0.7804496251751167,0.3087629656957256,0.36837903298491703,0.33507650140039036,0.3352306656348927,0.013967094654463219,0.19698183356013632,0.32552026448902915,0.772307303126611,0.6947478340156672,0.531394635958634,0.6677603751374986,0.01709808637903043,0.19743693935798923,0.3191063727671123,0.2116336602359581,0.17544528875624676,0.7559135613591224,0.20962677087281,0.11702077485490514,0.1098121791358414,0.8162114578736217,0.6486592447792788,0.2188021467279192,0.6630514088213496,0.8860339060421014,0.5604401510197967,0.5304451547958141,0.3969240518107978,0.40415925100625205,0.8418833228269512,0.957738704442467,0.7636810510131234
4.8903,52.38227,0.22875078139430938,0.12336844062745533,0.5999466523766716,0.03395151576216182,0.056967908286677416,0.5915353184538567,0.04626069358270868,0.18277446510783002,0.9759219223227618,0.2420013173994322,0.2926229723655096,0.5331179307983049,0.28028235958294956,0.22108845112054287,0.6245825355581299,0.9294419246746138,0.411197327492833,0.5941381198145724,0.9550591690810133,0.21105393864251798,0.9971974819062472,0.6896631104253572,0.5682273190985168,0.08337267740310772,0.5133219800644531,0.019393551178410684,0.8457363391944458,0.12743106186579312,0.4287944590473082,0.45075085265115367,0.7819678881400993,0.930567181416772,0.5658721649586735
4.8899,52.38237,0.4363051862530135,0.7710954019299276,0.3536621528872981,0.49835769250059037,0.2552161362436397,0.9774529745620238,0.8220146282429787,0.19953852241549885,0.019419835114408923,0.15562501863152045,0.42849119050102213,0.659610339363263,0.2296581440893115,0.5677707393312247,0.9767925186182584,0.7968043589618792,0.17825617534357552,0.01362707211907721,0.17359692262855442,0.1276684677198443,0.9792935669445751,0.8088735412936616,0.5105597896263613,0.6723064528300164,0.9185210380983669,0.7011295275152125,0.35309136746514713,0.7635026115213958,0.3298628131147425,0.7453512075983231,0.9825753338674792,0.8434139370747021,0.2954023688667303
4.8894,52.3826,0.15189190267765817,0.7011286588446676,0.060502084363410535,0.9209408607399542,0.6697609743802697,0.3087158956200309,0.2888162398066785,0.18324241786089024,0.4743919761106996,0.9517578252857192,0.2801757524700996,0.2993259492301513,0.5431158765014412,0.5735117448656284,0.5819096015437825,0.35014856375425396,0.21376834700324976,0.6221918736328429,0.48012312368741594,0.6451161697100865,0.37294525502163633,0.6483337155984404,0.550900867055103,0.09354667893390833,0.5042301832965631,0.5221068355614688,0.5296971673475227,0.7996598002123573,0.9715823621887882,0.029723155024018344,0.48551452758310076,0.911590515278475,0.4248223769170397
4.88981,52.38229,0.1817480763913768,0.2448561841764446,0.5305669168945979,0.8773416229527833,0.9558221782726063,0.1657451996403031,0.9278885465676385,0.6636353570759402,0.7304921829166977,0.41742671926331765,0.35440234450219466,0.4767878078745089,0.4945735193978369,0.05539413543480054,0.3812005797400364,0.25768796599808563,0.7683805331328881,0.5507478576765092,0.5377934851541847,0.4313729201215557,0.8124645749879212,0.3391302183267868,0.5249442786259174,0.5324775780352043,0.4022792852010121,0.8019678608817187,0.30154839678081546,0.2968728004822937,0.5418767532420863,0.7663849479858688,0.35220817037012764,0.08088046520976022,0.4857043220620947
4.94609,52.36664,0.3616525157574517,0.6173190549049394,0.35056367540469935,0.871126068137789,0.24921947334858086,0.5776423278391247,0.4348666151047419,0.6663870603594287,0.6152868009967444,0.3692352866321382,0.9468848789164557,0.2925688713225746,0.29519275842468995,0.5410762349154797,0.6860551322165078,0.762324184513246,0.5327934437056596,0.10009263349725761,0.37194493240800297,0.6639350488886758,0.7969025737790411,0.6584452511339044,0.45550165808254217,0.42601020788423016,0.7448626847791818,0.2353782136956657,0.4507094172571622,0.8758514317746096,0.6683605370559664,0.05716083948195683,0.015519959897073776,0.5296391532571401,0.9170371603891005
